ID,Size,Predicted %,Actual value
0,115,0.0,NO
1,329,0.0,NO
2,35,0.0,NO
3,390,0.0,NO
4,84,0.0,NO
5,70,0.0,NO
6,92,0.0,NO
7,89,0.0,NO
8,63,0.0,NO
9,51,0.0,NO
10,147,0.0,NO
11,179,0.0,NO
12,282,0.0,NO
13,295,0.0,NO
14,106,0.0,NO
15,47,0.0,NO
16,45,0.0,NO
17,83,0.0,YES
18,90,0.0,NO
19,721,0.07,YES
20,62,0.0,NO
21,35,0.0,NO
22,172,0.0,NO
23,97,0.0,NO
24,27,0.0,NO
25,191,0.0,NO
26,66,0.0,NO
27,82,0.0,NO
28,43,0.0,NO
29,189,0.0,YES
30,101,0.0,NO
31,87,0.0,NO
32,530,0.01,NO
33,166,0.08,NO
34,44,0.0,NO
35,308,0.0,YES
36,50,0.0,NO
37,437,0.0,NO
38,74,0.0,NO
39,62,0.0,NO
40,65,0.0,NO
41,48,0.0,NO
42,46,0.0,NO
43,579,0.0,YES
44,90,0.0,NO
45,109,0.0,NO
46,876,0.0,NO
47,92,0.0,NO
48,226,0.0,NO
49,356,0.01,NO
50,56,0.0,NO
51,74,0.0,NO
52,31,0.0,NO
53,28,0.0,NO
54,4088,0.0,NO
55,47,0.0,NO
56,221,0.0,NO
57,377,0.0,NO
58,1154,0.03,YES
59,128,0.0,NO
60,183,0.0,NO
61,58,0.0,NO
62,877,0.02,YES
63,60,0.0,NO
64,42,0.0,NO
65,45,0.0,NO
66,752,0.06,YES
67,84,0.0,NO
68,143,0.0,NO
69,106,0.0,NO
70,62,0.0,NO
71,61,0.0,NO
72,148,0.0,NO
73,111,0.0,NO
74,129,0.0,NO
75,24,0.0,NO
76,422,0.0,YES
77,131,0.0,NO
78,185,0.01,NO
79,38,0.0,NO
80,69,0.0,NO
81,804,0.0,NO
82,109,0.0,NO
83,85,0.0,NO
84,160,0.0,NO
85,156,0.0,NO
86,90,0.0,NO
87,88,0.0,YES
88,361,0.01,YES
89,155,0.0,NO
90,273,0.0,YES
91,86,0.0,NO
92,497,0.07,NO
93,134,0.0,NO
94,27,0.0,NO
95,111,0.0,NO
96,39,0.0,NO
97,31,0.0,NO
98,159,0.0,NO
99,64,0.0,NO
100,37,0.0,NO
101,162,0.0,NO
102,76,0.0,NO
103,43,0.0,NO
104,666,0.0,NO
105,74,0.0,NO
106,192,0.01,NO
107,48,0.0,NO
108,263,0.0,NO
109,1026,0.06,YES
110,45,0.0,NO
111,596,0.02,NO
112,358,0.0,NO
113,136,0.0,NO
114,89,0.0,NO
115,191,0.0,NO
116,96,0.0,NO
117,106,0.03,NO
118,237,0.0,NO
119,565,0.0,NO
120,346,0.0,NO
121,77,0.0,NO
122,47,0.0,NO
123,123,0.0,NO
124,69,0.0,NO
125,34,0.0,NO
126,252,0.0,NO
127,132,0.0,NO
128,25,0.0,NO
129,73,0.0,NO
130,93,0.0,NO
131,624,0.0,NO
132,108,0.0,NO
133,323,0.0,NO
134,49,0.0,NO
135,213,0.0,NO
136,47,0.0,NO
137,101,0.0,NO
138,34,0.0,NO
139,36,0.0,NO
140,117,0.0,NO
141,182,0.0,NO
142,550,0.0,NO
143,70,0.0,NO
144,89,0.0,NO
145,517,0.02,NO
146,94,0.0,NO
147,50,0.0,NO
148,167,0.0,YES
149,244,0.0,NO
150,152,0.0,NO
151,27,0.0,NO
152,142,0.0,NO
153,460,0.0,YES
154,47,0.0,NO
155,50,0.0,NO
156,512,0.0,NO
157,106,0.0,NO
158,97,0.0,NO
159,26,0.0,NO
160,345,0.0,YES
161,156,0.0,NO
162,260,0.01,YES
163,79,0.0,NO
164,926,0.0,NO
165,60,0.0,NO
166,48,0.0,NO
167,254,0.0,NO
168,157,0.0,NO
169,147,0.0,NO
170,195,0.0,YES
171,248,0.0,NO
172,138,0.0,NO
173,371,0.0,NO
174,491,0.0,NO
175,180,0.0,NO
176,66,0.0,NO
177,168,0.0,NO
178,72,0.0,NO
179,27,0.0,NO
180,309,0.0,NO
181,132,0.0,NO
182,64,0.0,NO
183,1009,0.01,NO
184,262,0.0,NO
185,74,0.0,NO
186,32,0.0,NO
187,138,0.0,NO
188,132,0.0,NO
189,74,0.0,NO
190,86,0.0,NO
191,148,0.0,NO
192,752,0.0,NO
193,125,0.0,NO
194,105,0.01,NO
195,271,0.02,YES
196,174,0.0,NO
197,1038,0.0,NO
198,68,0.0,NO
199,358,0.0,NO
200,76,0.0,NO
201,83,0.0,NO
202,51,0.0,NO
203,151,0.0,NO
204,657,0.0,NO
205,187,0.0,NO
206,55,0.0,NO
207,25,0.0,NO
208,29,0.0,NO
209,37,0.0,NO
210,193,0.01,NO
211,98,0.0,NO
212,215,0.0,NO
213,38,0.0,NO
214,104,0.01,NO
215,135,0.0,NO
216,92,0.0,NO
217,198,0.0,NO
218,27,0.0,NO
219,117,0.0,NO
220,160,0.0,YES
221,168,0.0,NO
222,117,0.0,NO
223,74,0.0,NO
224,74,0.0,NO
225,274,0.01,YES
226,214,0.0,NO
227,85,0.0,NO
228,108,0.0,YES
229,130,0.0,YES
230,163,0.0,NO
231,872,0.0,NO
232,49,0.0,NO
233,123,0.0,NO
234,92,0.0,NO
235,100,0.0,NO
236,42,0.0,NO
237,39,0.0,NO
238,53,0.0,NO
239,266,0.0,YES
240,72,0.0,NO
241,99,0.0,NO
242,34,0.0,NO
243,22,0.0,NO
244,27,0.0,NO
245,31,0.0,NO
246,98,0.0,NO
247,36,0.0,NO
248,1263,0.0,NO
249,979,0.01,NO
250,535,0.0,NO
251,277,0.0,NO
252,607,0.01,NO
253,202,0.0,NO
254,60,0.0,NO
255,64,0.0,NO
256,374,0.0,NO
257,363,0.02,YES
258,421,0.0,NO
259,628,0.0,YES
260,103,0.0,NO
261,286,0.0,YES
262,42,0.0,NO
263,79,0.0,NO
264,67,0.0,NO
265,354,0.0,YES
266,264,0.0,NO
267,58,0.0,NO
