ID,Size,Predicted %,Actual value
0,66,3.103864674335089E-34,NO
1,107,3.7647353317206766E-34,NO
2,63,3.0570757824875394E-34,NO
3,110,3.8404312815459727E-34,NO
4,75,3.256244343198441E-34,NO
5,58,3.01217624440038E-34,NO
6,208,1.0426039039623664E-12,NO
7,42,2.8139246916188177E-34,NO
8,45,2.850260513121771E-34,NO
9,82,3.3112849206907773E-34,NO
10,31,2.7140678480107927E-34,NO
11,157,5.155967754211268E-34,NO
12,66,3.103864674335089E-34,NO
13,40,2.8139246916188177E-34,NO
14,71,3.1526089167468907E-34,NO
15,36,2.779144526351312E-34,NO
16,594,2.5101432493409886E-10,NO
17,245,1.2099254157843731E-16,NO
18,130,2.969530682840313E-17,NO
19,40,2.8139246916188177E-34,NO
20,93,3.4902757076384073E-34,NO
21,36,2.779144526351312E-34,NO
22,123,4.175126826001362E-34,NO
23,36,2.779144526351312E-34,NO
24,214,8.116639533531308E-34,YES
25,420,8.77678220277498E-33,NO
26,609,2.4149067449990004E-31,NO
27,41,2.8139246916188177E-34,NO
28,33,2.745873604593938E-34,NO
29,50,2.9277970699316203E-34,NO
30,41,2.8139246916188177E-34,NO
31,72,3.203377854565361E-34,NO
32,311,8.745041590766017E-12,NO
33,35,2.779144526351312E-34,NO
34,448,1.918875320423172E-10,NO
35,40,2.8139246916188177E-34,NO
36,109,3.8404312815459727E-34,NO
37,115,3.91918979021167E-34,NO
38,223,8.6513320287399E-34,NO
39,102,3.6919826303829405E-34,NO
40,221,8.378075034222066E-34,NO
41,235,9.548247573362788E-34,NO
42,177,5.8775694602262384E-34,NO
43,66,3.103864674335089E-34,NO
44,202,7.178137812800268E-34,NO
45,74,3.203377854565361E-34,NO
46,96,3.554858279333694E-34,NO
47,72,3.203377854565361E-34,NO
48,75,3.256244343198441E-34,NO
49,89,3.428214011387795E-34,NO
50,285,1.988380771246499E-11,NO
51,539,5.95089327950914E-32,NO
52,167,5.570965839084231E-34,NO
53,40,3.280415656826068E-17,NO
54,65,3.103864674335089E-34,NO
55,139,4.567634169623463E-34,NO
56,98,3.622059634364089E-34,NO
57,75,3.256244343198441E-34,NO
58,87,3.428214011387795E-34,NO
59,40,2.8139246916188177E-34,NO
60,27,2.6836854157814134E-34,NO
61,40,2.8139246916188177E-34,NO
62,208,5.1904062336375665E-17,NO
63,93,3.4902757076384073E-34,NO
64,32,2.745873604593938E-34,NO
65,235,9.548247573362788E-34,NO
66,94,3.526906439569222E-16,NO
67,144,4.675990209712945E-34,NO
68,102,3.6919826303829405E-34,NO
69,91,3.4902757076384073E-34,NO
70,72,3.203377854565361E-34,NO
71,85,3.3685799899012922E-34,NO
72,121,4.086402412933517E-34,NO
73,318,2.287823943366783E-33,NO
74,61,3.0570757824875394E-34,NO
75,272,8.795906942162022E-17,NO
76,68,3.1526089167468907E-34,NO
77,74,3.203377854565361E-34,NO
78,193,4.373308174999968E-17,NO
79,43,2.850260513121771E-34,NO
80,87,2.215766343521328E-17,YES
81,63,3.0570757824875394E-34,NO
82,28,2.7140678480107927E-34,NO
