ID,Size,Predicted %,Actual value
0,58,0.69,NO
1,126,0.27,NO
2,66,0.79,NO
3,65,0.37,NO
4,129,0.28,YES
5,78,0.98,NO
6,53,0.09,NO
7,225,0.76,YES
8,84,0.94,NO
9,26,0.07,NO
10,67,0.79,NO
11,75,0.98,NO
12,41,0.07,NO
13,109,0.88,NO
14,41,0.07,NO
15,40,0.07,NO
16,75,0.98,NO
17,37,0.07,NO
18,643,0.7,NO
19,208,0.89,NO
20,187,0.66,NO
21,143,0.77,NO
22,392,0.9,NO
23,221,0.88,NO
24,84,0.94,NO
25,176,0.63,NO
26,37,0.07,NO
27,89,0.94,NO
28,135,0.28,YES
29,37,0.07,NO
30,215,0.87,YES
31,489,0.75,NO
32,49,0.45,NO
33,107,0.93,NO
34,42,0.07,NO
35,61,0.74,NO
36,127,0.27,NO
37,121,0.27,YES
38,54,0.14,NO
39,42,0.07,NO
40,39,0.07,NO
41,75,0.98,NO
42,265,0.31,NO
43,282,0.76,NO
44,414,0.61,NO
45,36,0.07,NO
46,42,0.07,NO
47,125,0.27,NO
48,300,0.84,NO
49,43,0.07,NO
50,185,0.64,NO
51,232,0.74,NO
52,80,0.71,NO
53,203,0.86,NO
54,90,0.94,NO
55,66,0.79,NO
56,75,0.42,NO
57,204,0.86,NO
58,74,0.96,NO
59,43,0.07,NO
60,184,0.81,YES
61,99,0.89,NO
62,120,0.27,NO
63,74,0.59,NO
64,73,0.93,NO
65,97,0.68,NO
66,269,0.75,NO
67,130,0.28,YES
68,115,0.33,NO
69,152,0.3,NO
70,144,0.3,YES
71,101,0.54,NO
72,102,0.93,NO
73,40,0.07,NO
74,225,0.87,NO
75,103,0.9075,NO
76,32,0.07,NO
77,246,0.88,NO
78,84,0.94,NO
79,170,0.59,NO
80,165,0.59,NO
81,102,0.93,NO
82,189,0.63,NO
83,72,0.91,NO
84,89,0.94,YES
85,143,0.3,NO
86,319,0.84,NO
87,19,0.07,NO
88,32,0.07,NO
89,280,0.81,NO
90,69,0.79,NO
91,75,0.98,NO
92,173,0.63,YES
93,28,0.07,NO
94,195,0.85,NO
95,86,0.94,NO
96,44,0.3,NO
97,101,0.69,YES
98,48,0.52,NO
99,28,0.07,NO
100,269,0.31,NO
101,31,0.07,NO
102,32,0.07,NO
103,215,0.87,YES
104,441,0.74,YES
105,32,0.64,NO
106,149,0.3,NO
107,102,0.93,NO
108,156,0.3,NO
109,34,0.34,NO
110,110,0.71,NO
111,28,0.07,NO
112,48,0.52,YES
113,68,0.78,NO
114,66,0.79,NO
115,164,0.59,YES
116,65,0.37,NO
117,166,0.59,NO
118,512,0.68,NO
119,27,0.07,NO
120,38,0.07,NO
121,29,0.07,NO
122,110,0.58,NO
123,45,0.4,NO
124,159,0.3,YES
125,39,0.07,NO
126,19,0.07,NO
127,198,0.83,NO
128,49,0.46,NO
129,52,0.09,NO
130,35,0.07,NO
131,56,0.26,NO
132,67,0.79,NO
133,346,0.79,YES
134,386,0.81,NO
