ID,Size,Predicted %,Actual value
0,66,1.6366076396844623E-5,YES
1,126,1.636125654450262E-4,NO
2,63,1.6366076396844623E-5,NO
3,64,2.7276198788936776E-5,NO
4,129,4.091318222731364E-5,NO
5,78,1.636125654450262E-4,NO
6,53,8.181966944853542E-5,NO
7,208,8.181966944853542E-5,NO
8,84,1.636125654450262E-4,NO
9,26,8.181966944853542E-5,NO
10,67,2.3379781165248295E-5,NO
11,41,1.8184463194646498E-5,NO
12,109,1.636125654450262E-4,NO
13,41,1.8184463194646498E-5,NO
14,40,3.273108143493061E-5,NO
15,73,6.0616347016463405E-6,NO
16,37,2.7276198788936776E-5,NO
17,650,4.091318222731364E-5,NO
18,246,5.4549421776129175E-5,YES
19,189,4.091318222731364E-5,NO
20,144,8.181966944853542E-5,NO
21,368,5.4549421776129175E-5,NO
22,219,4.091318222731364E-5,YES
23,84,1.636125654450262E-4,NO
24,175,5.4549421776129175E-5,NO
25,37,2.7276198788936776E-5,NO
26,89,8.181966944853542E-5,NO
27,135,1.636125654450262E-4,YES
28,37,2.7276198788936776E-5,NO
29,214,8.181966944853542E-5,YES
30,489,1.636125654450262E-4,NO
31,54,1.636125654450262E-4,NO
32,86,8.181966944853542E-5,NO
33,42,9.627233518176217E-6,NO
34,55,8.181966944853542E-5,NO
35,127,2.7276198788936776E-5,NO
36,121,1.636125654450262E-4,YES
37,54,3.273108143493061E-5,NO
38,42,1.636125654450262E-4,NO
39,39,8.181966944853542E-5,NO
40,75,1.636125654450262E-4,NO
41,264,4.091318222731364E-5,NO
42,311,8.181966944853542E-5,NO
43,445,8.181966944853542E-5,YES
44,36,8.181966944853542E-5,NO
45,42,9.627233518176217E-6,NO
46,125,1.636125654450262E-4,NO
47,43,1.2589384630879244E-5,NO
48,185,4.091318222731364E-5,NO
49,233,8.181966944853542E-5,YES
50,203,1.636125654450262E-4,NO
51,90,4.091318222731364E-5,NO
52,66,1.6366076396844623E-5,NO
53,75,1.636125654450262E-4,NO
54,204,1.636125654450262E-4,NO
55,74,1.636125654450262E-4,NO
56,43,1.636125654450262E-4,NO
57,99,1.636125654450262E-4,NO
58,120,5.4549421776129175E-5,NO
59,73,1.636125654450262E-4,NO
60,73,6.0616347016463405E-6,NO
61,103,8.181966944853542E-5,NO
62,288,8.181966944853542E-5,NO
63,586,4.091318222731364E-5,YES
64,121,1.636125654450262E-4,NO
65,111,4.091318222731364E-5,YES
66,152,1.636125654450262E-4,NO
67,144,1.6366076396844623E-5,NO
68,101,8.181966944853542E-5,NO
69,102,1.636125654450262E-4,NO
70,40,8.181966944853542E-5,NO
71,225,5.4549421776129175E-5,NO
72,103,1.6366076396844623E-5,NO
73,32,6.2947715627399886E-6,NO
74,250,5.4549421776129175E-5,NO
75,84,8.181966944853542E-5,NO
76,170,4.091318222731364E-5,NO
77,165,1.636125654450262E-4,NO
78,102,1.636125654450262E-4,NO
79,189,5.4549421776129175E-5,NO
80,72,1.636125654450262E-4,NO
81,89,8.181966944853542E-5,NO
82,143,1.6366076396844623E-5,NO
83,319,5.4549421776129175E-5,NO
84,19,1.3638471400125476E-5,NO
85,32,8.181966944853542E-5,NO
86,281,4.091318222731364E-5,NO
87,69,1.6366076396844623E-5,NO
88,75,1.8184463194646498E-5,NO
89,167,4.091318222731364E-5,YES
90,28,1.0228923303533072E-5,NO
91,185,1.636125654450262E-4,NO
92,97,8.181966944853542E-5,NO
93,44,3.273108143493061E-5,NO
94,88,4.091318222731364E-5,YES
95,48,2.3379781165248295E-5,NO
96,28,1.0228923303533072E-5,NO
97,269,8.181966944853542E-5,NO
98,31,8.183172124842475E-6,NO
99,32,6.2947715627399886E-6,NO
100,215,1.636125654450262E-4,NO
101,439,4.091318222731364E-5,YES
102,149,1.636125654450262E-4,NO
103,156,2.045742809214026E-5,NO
104,34,8.181966944853542E-5,NO
105,135,1.636125654450262E-4,YES
106,28,1.636125654450262E-4,NO
107,48,2.3379781165248295E-5,NO
108,68,5.4549421776129175E-5,NO
109,66,1.6366076396844623E-5,NO
110,157,4.091318222731364E-5,YES
111,65,1.636125654450262E-4,NO
112,166,4.091318222731364E-5,NO
113,469,8.181966944853542E-5,NO
114,27,1.636125654450262E-4,NO
115,38,8.181966944853542E-5,NO
116,29,3.273108143493061E-5,NO
117,110,4.091318222731364E-5,NO
118,50,4.091318222731364E-5,NO
119,159,8.181966944853542E-5,YES
120,39,2.7276198788936776E-5,NO
121,19,1.3638471400125476E-5,NO
122,193,8.181966944853542E-5,NO
123,47,8.181966944853542E-5,NO
124,52,8.181966944853542E-5,NO
125,35,8.181966944853542E-5,NO
126,56,1.636125654450262E-4,NO
127,67,2.3379781165248295E-5,NO
128,345,4.091318222731364E-5,NO
129,382,8.181966944853542E-5,NO
130,52,4.091318222731364E-5,NO
131,289,5.4549421776129175E-5,YES
132,45,1.1690163896097824E-5,NO
133,52,4.091318222731364E-5,NO
134,577,1.636125654450262E-4,NO
135,30,5.4549421776129175E-5,NO
136,55,1.636125654450262E-4,NO
137,57,1.2589384630879244E-5,NO
138,28,1.0228923303533072E-5,NO
139,63,1.636125654450262E-4,NO
140,119,1.636125654450262E-4,NO
141,41,1.8184463194646498E-5,NO
142,74,1.636125654450262E-4,NO
143,178,8.181966944853542E-5,NO
