ID,Size,Predicted %,Actual value
0,209,0.76,NO
1,224,0.91,NO
2,109,0.86,NO
3,60,0.59,NO
4,68,0.93,NO
5,78,0.8092857142857143,NO
6,34,0.89,NO
7,130,0.88,NO
8,114,0.55,YES
9,211,0.87,NO
10,63,0.46,NO
11,31,0.4644563492063492,NO
12,65,0.8680927405927406,NO
13,90,0.28686904761904763,NO
14,166,0.6,NO
15,65,0.8680927405927406,NO
16,31,0.4644563492063492,NO
17,80,0.8128333333333333,NO
18,47,0.33500671550671557,NO
19,35,0.95,NO
20,106,0.9116666666666667,NO
21,257,0.47,NO
22,70,1.0,NO
23,77,0.84,YES
24,153,0.99,YES
25,121,0.99,YES
26,52,0.8180394850247791,NO
27,71,0.97,NO
28,143,0.86,NO
29,143,0.86,NO
30,265,0.47,NO
31,55,0.76,NO
32,61,0.57,NO
33,233,0.57,NO
34,167,0.73,NO
35,123,0.81,NO
36,50,0.8481904761904763,NO
37,195,0.79,NO
38,309,0.99,NO
39,73,0.9966666666666667,NO
40,219,0.96,NO
41,422,0.69,NO
42,41,0.91,NO
43,44,0.54,NO
44,62,0.54,NO
45,77,0.31,NO
46,61,0.57,NO
47,482,0.69,NO
48,32,0.39,NO
49,102,0.9306912561829794,NO
50,93,0.42,NO
51,93,0.42,NO
52,94,0.5443571428571428,NO
53,153,0.99,NO
54,107,0.82,NO
55,65,0.8680927405927406,NO
56,47,0.33500671550671557,NO
57,103,0.86,NO
58,61,0.57,NO
59,80,0.8128333333333333,NO
60,56,0.81,NO
61,203,0.84,NO
62,90,0.28686904761904763,NO
63,337,0.73,YES
64,30,0.46,NO
65,28,0.22,NO
66,43,0.16,NO
67,63,0.46,NO
68,269,0.49,NO
69,373,0.41,NO
70,26,0.22,NO
71,51,0.78,NO
72,85,0.57,NO
73,124,0.05,NO
74,52,0.8180394850247791,NO
75,27,0.22,NO
76,82,0.75,NO
77,61,0.57,NO
78,79,0.82,NO
79,107,0.82,NO
80,103,0.86,NO
81,69,0.9,NO
82,26,0.22,NO
83,382,0.04,NO
84,182,0.95,NO
85,53,0.61,NO
86,109,0.86,NO
87,66,0.8,NO
88,37,0.92,NO
89,249,0.94,NO
90,49,0.7134214119214118,NO
91,78,0.8092857142857143,NO
92,57,0.95,NO
93,37,0.92,NO
94,31,0.4644563492063492,NO
95,42,0.64,NO
96,297,0.72,NO
97,31,0.4644563492063492,NO
98,32,0.39,NO
99,291,0.9,NO
100,142,0.92,NO
101,28,0.22,NO
102,339,0.73,NO
103,72,0.16,NO
104,44,0.54,NO
105,32,0.39,NO
106,45,0.46,NO
107,62,0.54,NO
108,43,0.58,NO
109,342,0.49,NO
110,162,0.51,NO
111,319,0.8,NO
112,58,0.63,NO
113,83,0.6525,NO
114,201,0.93,NO
115,198,0.85,NO
116,334,0.75,YES
117,80,0.8128333333333333,NO
118,41,0.91,NO
119,116,0.55,NO
120,44,0.54,NO
121,119,0.55,NO
122,87,0.30505735930735933,NO
123,95,0.45,NO
124,70,1.0,NO
125,30,0.46,NO
126,83,0.6525,NO
127,136,0.08,NO
128,52,0.8180394850247791,NO
129,65,0.8680927405927406,NO
130,69,0.9,NO
131,100,0.5589411976911978,NO
132,53,0.61,NO
133,60,0.59,NO
134,22,0.03,NO
135,73,0.9966666666666667,NO
136,34,0.89,NO
137,155,1.0,NO
138,91,0.32,NO
139,79,0.82,NO
140,252,0.5933333333333333,NO
141,94,0.10666666666666666,NO
142,117,0.55,NO
143,77,0.84,NO
144,65,0.8680927405927406,NO
145,33,0.9190510992275698,NO
146,40,0.81,NO
147,672,0.87,YES
148,413,0.65,NO
149,30,0.46,NO
150,27,0.22,NO
151,122,0.79,NO
152,90,0.28686904761904763,NO
153,95,0.45,NO
154,74,0.93,NO
155,94,0.5443571428571428,NO
156,41,0.91,NO
157,239,0.54,NO
158,117,0.55,NO
159,54,0.7520912698412698,NO
160,104,0.875,NO
161,35,0.95,NO
162,374,0.41,NO
163,103,0.86,NO
164,209,0.76,YES
165,130,0.88,NO
166,33,0.9190510992275698,NO
167,92,0.27,NO
168,151,0.99,NO
169,55,0.76,NO
170,75,1.0,NO
171,96,0.45,NO
172,43,0.58,NO
173,26,0.22,NO
174,69,0.9,NO
175,254,0.48,NO
176,137,0.94,NO
177,41,0.91,NO
178,78,0.8092857142857143,NO
179,25,0.22,NO
180,220,0.63,NO
181,100,0.5589411976911978,NO
182,38,0.92,NO
183,256,0.48,NO
184,66,0.8,NO
185,76,0.88,NO
186,154,1.0,NO
187,42,0.64,NO
188,125,0.8,NO
189,78,0.21,NO
190,99,0.53,NO
191,676,0.15,YES
192,163,0.9,NO
193,226,0.66,NO
194,132,0.945,NO
195,50,0.8481904761904763,NO
196,76,0.42,NO
197,219,0.96,NO
198,33,0.9190510992275698,NO
199,66,0.8,NO
200,542,0.76,YES
201,32,0.39,NO
202,116,0.55,NO
203,78,0.8092857142857143,NO
204,51,0.78,NO
205,66,0.8,NO
206,66,0.8,NO
207,290,0.93,NO
208,37,0.92,NO
209,87,0.30505735930735933,NO
210,101,0.8129747058497059,NO
211,28,0.22,NO
212,91,0.32,NO
213,80,0.8128333333333333,NO
214,34,0.89,NO
215,54,0.7520912698412698,NO
216,318,0.82,YES
217,33,0.9190510992275698,NO
218,112,0.56,NO
219,435,0.75,YES
220,100,0.5589411976911978,NO
221,44,0.54,NO
222,58,0.63,NO
223,30,0.46,NO
224,172,0.82,NO
225,51,0.78,NO
226,73,0.9966666666666667,NO
227,145,0.86,NO
228,238,0.03,NO
229,67,0.9733333333333333,NO
230,51,0.78,NO
231,86,0.47,NO
232,54,0.7520912698412698,NO
233,38,0.92,NO
234,31,0.4644563492063492,NO
235,101,0.8129747058497059,NO
236,46,0.34,NO
237,117,0.55,NO
238,36,0.93,NO
239,57,0.95,NO
240,55,0.76,NO
241,143,0.86,NO
242,50,0.8481904761904763,NO
243,28,0.22,NO
244,64,0.9633333333333333,NO
245,124,0.85,NO
246,54,0.7520912698412698,NO
247,121,0.99,NO
248,119,0.55,NO
249,29,0.31,NO
250,26,0.22,NO
251,213,0.69,NO
252,70,1.0,NO
253,97,0.4595,NO
254,36,0.93,NO
255,47,0.33500671550671557,NO
256,61,0.57,NO
257,191,0.77,NO
258,39,0.98,NO
259,37,0.92,NO
260,360,0.91,NO
261,156,0.99,NO
262,33,0.9190510992275698,NO
263,113,0.55,NO
264,118,0.55,NO
265,24,0.22,NO
266,82,0.75,NO
267,69,0.9,NO
268,71,0.97,NO
269,43,0.58,NO
270,66,0.8,NO
271,50,0.8481904761904763,NO
272,354,0.73,NO
273,41,0.91,NO
274,341,0.73,NO
275,50,0.8481904761904763,NO
276,78,0.8092857142857143,NO
277,103,0.86,NO
278,55,0.76,NO
279,59,0.59,NO
280,41,0.91,NO
281,135,0.93,NO
282,197,0.81,NO
283,41,0.91,NO
284,371,0.41,NO
285,92,0.27,NO
286,147,0.935,NO
287,34,0.89,NO
288,68,0.19,NO
289,42,0.64,NO
290,35,0.95,NO
291,40,0.81,NO
292,70,1.0,NO
293,26,0.22,NO
294,27,0.22,NO
295,151,0.99,NO
296,148,0.96,NO
297,85,0.57,NO
298,165,0.7090000000000001,NO
299,68,0.93,NO
300,174,0.8,NO
301,33,0.9190510992275698,NO
302,48,0.8422222222222223,NO
303,45,0.46,NO
304,142,0.92,NO
305,76,0.88,NO
306,190,0.9,NO
307,87,0.30505735930735933,NO
308,141,0.88,NO
309,61,0.57,NO
310,37,0.92,NO
311,30,0.46,NO
312,127,0.805,NO
313,129,0.95,NO
314,208,0.88,NO
315,36,0.93,NO
316,43,0.58,NO
317,103,0.86,YES
318,27,0.22,NO
319,32,0.39,NO
320,83,0.6525,NO
321,274,0.51,NO
322,110,0.752452380952381,NO
323,29,0.31,NO
324,56,0.81,NO
325,28,0.22,NO
326,196,0.79,NO
327,29,0.31,NO
328,34,0.89,NO
329,92,0.27,NO
330,105,0.82,NO
331,23,0.22,NO
332,693,0.14,NO
333,27,0.04,NO
334,59,0.59,NO
335,89,0.24861111111111106,NO
336,48,0.8422222222222223,NO
337,62,0.54,YES
338,62,0.54,NO
339,180,0.9366666666666668,NO
340,507,0.68,NO
341,47,0.33500671550671557,NO
342,35,0.95,NO
343,903,0.76,NO
344,62,0.54,NO
345,75,1.0,NO
346,28,0.22,NO
347,46,0.34,NO
348,95,0.45,NO
349,98,0.5625000000000001,NO
350,55,0.76,NO
351,96,0.45,NO
352,68,0.93,NO
353,43,0.58,NO
354,333,0.75,NO
355,225,0.7583333333333333,NO
356,78,0.8092857142857143,NO
357,104,0.875,NO
358,46,0.34,NO
359,29,0.31,NO
360,110,0.752452380952381,NO
361,388,0.59,NO
362,187,0.85,NO
363,29,0.31,NO
364,63,0.46,NO
365,331,0.75,NO
366,53,0.61,NO
367,172,0.82,NO
368,122,0.79,NO
369,34,0.89,NO
370,278,1.0,YES
371,319,0.8,YES
372,122,0.79,YES
373,33,0.9190510992275698,NO
374,54,0.7520912698412698,NO
375,30,0.46,NO
376,49,0.7134214119214118,NO
377,48,0.8422222222222223,NO
378,66,0.8,NO
379,50,0.8481904761904763,NO
380,27,0.04,NO
381,27,0.22,NO
382,118,0.55,NO
383,82,0.75,NO
384,57,0.95,NO
385,150,1.0,YES
386,114,0.55,YES
387,34,0.89,NO
388,64,0.9633333333333333,NO
389,166,0.6,NO
390,46,0.34,NO
391,94,0.5443571428571428,NO
392,27,0.04,NO
393,131,0.96,YES
394,30,0.46,NO
395,51,0.78,NO
396,70,1.0,NO
397,66,0.8,NO
398,69,0.9,NO
399,289,1.0,NO
400,64,0.9633333333333333,NO
401,48,0.8422222222222223,NO
402,32,0.39,NO
403,78,0.8092857142857143,NO
404,56,0.81,NO
405,57,0.95,NO
406,113,0.55,NO
407,79,0.82,YES
408,121,0.99,NO
409,79,0.82,NO
410,93,0.42,NO
411,33,0.9190510992275698,NO
412,114,0.55,NO
413,84,0.5681955266955269,NO
414,76,0.88,NO
415,27,0.22,NO
416,27,0.22,NO
417,98,0.5625000000000001,NO
418,61,0.57,NO
419,128,0.72,NO
420,66,0.8,NO
421,56,0.81,NO
422,78,0.8092857142857143,NO
423,87,0.30505735930735933,NO
424,202,0.87,YES
425,31,0.4644563492063492,NO
426,121,0.99,NO
427,31,0.4644563492063492,NO
428,126,0.825,NO
429,54,0.7520912698412698,NO
430,81,0.79,YES
431,83,0.6525,NO
432,241,0.54,NO
433,66,0.8,NO
434,88,0.22,NO
435,812,0.67,NO
436,61,0.57,NO
437,57,0.95,NO
438,66,0.8,NO
439,58,0.63,NO
440,63,0.46,NO
441,116,0.55,NO
442,89,0.24861111111111106,NO
443,112,0.56,NO
444,109,0.86,NO
445,95,0.45,NO
446,37,0.92,NO
447,158,0.87,NO
448,347,0.88,NO
449,41,0.91,NO
450,41,0.91,NO
451,39,0.98,NO
452,43,0.58,NO
453,34,0.89,NO
454,54,0.7520912698412698,NO
455,116,0.55,NO
456,27,0.22,NO
457,35,0.95,NO
458,53,0.61,NO
459,45,0.46,NO
460,89,0.24861111111111106,NO
461,32,0.39,NO
462,191,0.77,NO
463,41,0.91,NO
464,19,0.22,NO
465,519,0.72,NO
466,193,0.79,NO
467,64,0.9633333333333333,NO
468,60,0.59,NO
469,96,0.45,NO
470,35,0.95,NO
471,87,0.30505735930735933,NO
472,106,0.9116666666666667,NO
473,501,0.74,YES
474,59,0.59,NO
475,45,0.46,NO
476,141,0.88,NO
477,129,0.95,NO
478,78,0.8092857142857143,NO
479,68,0.93,NO
480,87,0.30505735930735933,NO
481,34,0.89,NO
482,90,0.28686904761904763,NO
483,58,0.63,NO
484,186,0.94,NO
485,81,0.79,NO
486,54,0.7520912698412698,NO
487,42,0.64,NO
488,72,0.995,NO
489,51,0.78,NO
490,32,0.39,NO
491,95,0.45,NO
492,128,0.72,NO
493,43,0.58,NO
494,42,0.64,NO
495,193,0.13,NO
496,32,0.39,NO
497,63,0.46,NO
498,198,0.85,NO
499,52,0.8180394850247791,NO
500,45,0.46,NO
501,127,0.805,NO
502,61,0.57,NO
503,53,0.61,NO
504,82,0.75,YES
505,65,0.8680927405927406,NO
506,63,0.46,NO
507,119,0.55,NO
508,129,0.95,NO
509,35,0.95,NO
510,26,0.22,NO
511,268,0.48,YES
512,117,0.55,NO
513,129,0.95,NO
514,70,1.0,NO
515,61,0.57,NO
516,99,0.53,NO
517,123,0.81,NO
518,111,0.7571190476190477,NO
519,108,0.8958333333333333,NO
520,376,0.48,NO
521,537,0.76,YES
522,56,0.81,NO
523,185,0.87,YES
524,171,0.7,NO
525,82,0.75,NO
526,36,0.93,NO
527,28,0.22,NO
528,518,0.72,YES
529,139,0.95,NO
530,322,0.8,NO
531,1418,0.94,NO
532,78,0.8092857142857143,NO
533,276,0.51,YES
534,33,0.9190510992275698,NO
535,64,0.9633333333333333,NO
536,159,1.0,YES
537,47,0.33500671550671557,NO
538,69,0.9,NO
539,41,0.91,NO
540,30,0.46,NO
541,45,0.46,NO
542,23,0.22,NO
543,69,0.9,NO
544,42,0.64,NO
545,32,0.39,NO
546,27,0.22,NO
547,85,0.57,NO
548,222,0.89,NO
549,35,0.95,NO
550,518,0.72,YES
551,33,0.9190510992275698,NO
552,211,0.87,NO
553,93,0.42,NO
554,46,0.34,NO
555,82,0.75,NO
556,57,0.95,NO
557,27,0.22,NO
558,98,0.5625000000000001,NO
559,110,0.752452380952381,NO
560,31,0.4644563492063492,NO
561,74,0.93,NO
562,51,0.78,NO
563,235,0.55,YES
564,70,1.0,NO
565,54,0.7520912698412698,NO
566,53,0.61,NO
567,28,0.22,NO
568,126,0.825,NO
569,80,0.8128333333333333,NO
570,210,0.87,YES
571,78,0.8092857142857143,NO
572,520,0.72,YES
573,27,0.22,NO
574,87,0.30505735930735933,NO
575,74,0.93,NO
576,19,0.22,NO
577,256,0.48,NO
578,152,0.99,NO
579,178,0.18,NO
580,56,0.81,NO
581,94,0.5443571428571428,NO
582,144,0.86,NO
583,69,0.9,NO
584,32,0.39,NO
585,74,0.93,NO
586,63,0.46,NO
587,89,0.24861111111111106,NO
588,51,0.78,NO
589,86,0.3,NO
590,48,0.8422222222222223,NO
591,32,0.39,NO
592,70,1.0,NO
593,104,0.875,NO
594,178,0.82,NO
595,47,0.33500671550671557,NO
596,89,0.24861111111111106,NO
597,134,0.94,NO
598,59,0.59,NO
599,25,0.22,NO
600,61,0.57,NO
601,75,1.0,NO
602,113,0.55,NO
603,43,0.58,NO
604,80,0.8128333333333333,NO
605,27,0.22,NO
606,95,0.45,NO
607,57,0.95,NO
608,50,0.8481904761904763,NO
609,28,0.22,NO
610,252,0.5933333333333333,NO
611,42,0.64,NO
612,67,0.9733333333333333,NO
613,36,0.93,NO
614,246,0.6,NO
615,49,0.7134214119214118,NO
616,58,0.63,NO
617,161,0.99,NO
618,38,0.92,NO
619,173,0.12,NO
620,97,0.4595,NO
621,45,0.46,NO
622,77,0.31,NO
623,46,0.34,NO
624,25,0.22,NO
625,65,0.8680927405927406,NO
626,128,0.72,NO
627,50,0.8481904761904763,NO
628,124,0.85,YES
629,171,0.7,NO
630,66,0.8,NO
631,35,0.95,NO
632,39,0.98,NO
633,83,0.6525,NO
634,48,0.8422222222222223,NO
635,146,0.53,NO
636,156,0.99,NO
637,54,0.7520912698412698,NO
638,69,0.9,NO
639,41,0.91,NO
640,32,0.39,NO
641,55,0.76,NO
642,78,0.8092857142857143,NO
643,379,0.59,YES
644,205,0.82,NO
645,99,0.53,NO
646,49,0.7134214119214118,NO
647,115,0.55,NO
648,80,0.8128333333333333,NO
649,96,0.45,NO
650,96,0.45,NO
651,70,1.0,NO
652,36,0.93,NO
653,448,0.77,YES
654,59,0.59,NO
655,38,0.92,NO
656,243,0.54,NO
657,39,0.98,NO
658,51,0.78,NO
659,83,0.6525,NO
660,50,0.8481904761904763,NO
661,53,0.61,NO
662,31,0.4644563492063492,NO
663,208,0.88,NO
664,163,0.9,NO
665,49,0.7134214119214118,NO
666,54,0.7520912698412698,NO
667,532,0.81,NO
668,74,0.93,NO
669,72,0.17,NO
670,41,0.91,NO
671,25,0.22,NO
672,136,0.93,NO
673,226,0.66,NO
674,45,0.46,NO
675,28,0.22,NO
676,28,0.22,NO
677,347,0.88,NO
678,39,0.98,NO
679,92,0.27,NO
680,49,0.7134214119214118,NO
681,92,0.27,NO
682,55,0.76,NO
683,87,0.30505735930735933,NO
684,66,0.8,NO
685,40,0.81,NO
686,111,0.7571190476190477,NO
687,53,0.61,NO
688,321,0.81,YES
689,63,0.46,NO
690,103,0.86,NO
691,32,0.39,NO
692,33,0.9190510992275698,NO
693,66,0.8,NO
694,141,0.88,NO
695,82,0.89,NO
696,73,0.9966666666666667,NO
697,97,0.4595,NO
698,104,0.875,NO
699,85,0.57,NO
700,27,0.04,NO
701,99,0.53,NO
702,112,0.56,NO
703,250,0.985,NO
704,54,0.7520912698412698,NO
705,355,0.84,NO
706,32,0.39,NO
707,81,0.79,NO
708,62,0.54,YES
709,68,0.93,NO
710,109,0.86,NO
711,58,0.63,NO
712,195,0.79,NO
713,101,0.8129747058497059,NO
714,97,0.4595,NO
715,35,0.95,NO
716,198,0.85,NO
717,40,0.81,NO
718,288,0.97,NO
719,548,0.23,NO
720,80,0.8128333333333333,NO
721,364,0.41,NO
722,105,0.82,NO
723,61,0.57,NO
724,126,0.825,NO
725,73,0.9966666666666667,NO
726,50,0.8481904761904763,NO
727,143,0.86,NO
728,90,0.28686904761904763,NO
729,55,0.76,NO
730,54,0.7520912698412698,NO
731,105,0.82,YES
732,56,0.81,NO
733,64,0.9633333333333333,NO
734,251,0.6333333333333333,NO
735,41,0.91,NO
736,54,0.7520912698412698,NO
737,47,0.33500671550671557,NO
738,26,0.22,NO
739,130,0.88,NO
740,58,0.63,NO
741,58,0.63,NO
742,57,0.95,NO
743,182,0.95,NO
744,137,0.94,YES
745,86,0.3,NO
746,79,0.82,NO
747,76,0.88,NO
748,74,0.93,NO
749,104,0.875,NO
750,63,0.22,NO
751,422,0.11,NO
752,87,0.30505735930735933,NO
753,58,0.63,NO
754,41,0.91,NO
755,87,0.30505735930735933,NO
756,29,0.31,NO
757,37,0.92,NO
758,67,0.9733333333333333,NO
759,31,0.4644563492063492,NO
760,141,0.88,NO
761,52,0.8180394850247791,NO
762,46,0.34,NO
763,51,0.78,NO
764,67,0.9733333333333333,NO
765,74,0.93,NO
766,49,0.7134214119214118,NO
767,662,0.42,NO
768,90,0.28686904761904763,NO
769,44,0.54,NO
770,45,0.46,NO
771,211,0.87,NO
772,110,0.752452380952381,NO
773,26,0.22,NO
774,99,0.53,NO
775,375,0.45,NO
776,83,0.6525,NO
777,68,0.19,NO
778,86,0.3,NO
779,126,0.825,NO
780,36,0.93,NO
781,239,0.54,NO
782,35,0.95,NO
783,64,0.9633333333333333,NO
784,99,0.53,NO
785,52,0.8180394850247791,NO
786,81,0.79,NO
787,254,0.48,YES
788,52,0.8180394850247791,NO
789,80,0.8128333333333333,NO
790,47,0.33500671550671557,NO
791,65,0.8680927405927406,NO
792,87,0.30505735930735933,NO
793,35,0.95,NO
794,103,0.86,NO
795,55,0.76,NO
796,157,0.12,NO
797,326,1.0,NO
798,285,0.62,NO
799,58,0.63,NO
800,139,0.95,NO
801,217,0.92,YES
802,99,0.53,NO
803,28,0.22,NO
804,265,0.47,NO
805,60,0.59,NO
806,154,1.0,NO
807,41,0.91,NO
808,131,0.96,NO
809,108,0.8958333333333333,NO
810,479,0.66,NO
811,111,0.7571190476190477,NO
812,63,0.46,NO
813,42,0.64,NO
814,27,0.22,NO
815,60,0.59,NO
816,76,0.88,YES
817,163,0.78,NO
818,40,0.81,NO
819,29,0.31,NO
820,65,0.8680927405927406,NO
821,121,0.99,NO
822,26,0.22,NO
823,53,0.61,NO
824,109,0.86,NO
825,94,0.5443571428571428,NO
826,79,0.82,NO
827,66,0.8,YES
828,96,0.45,NO
829,75,1.0,NO
830,100,0.5589411976911978,NO
831,105,0.82,NO
832,110,0.752452380952381,NO
833,41,0.91,NO
834,50,0.8481904761904763,NO
835,78,0.8092857142857143,NO
836,267,0.48,NO
837,131,0.12,NO
838,153,0.99,NO
839,143,0.86,NO
840,40,0.81,NO
841,238,0.54,NO
842,48,0.8422222222222223,NO
843,41,0.91,NO
844,94,0.5443571428571428,NO
845,26,0.22,NO
846,132,0.16,NO
847,42,0.64,NO
848,32,0.39,NO
849,57,0.95,NO
850,52,0.8180394850247791,NO
851,49,0.7134214119214118,NO
852,30,0.46,NO
853,29,0.31,NO
854,78,0.8092857142857143,NO
855,117,0.55,NO
856,45,0.46,NO
857,50,0.8481904761904763,NO
858,29,0.31,YES
859,40,0.81,NO
860,91,0.32,NO
861,70,1.0,NO
862,276,0.51,NO
863,32,0.39,NO
864,237,0.56,NO
865,48,0.8422222222222223,NO
866,155,0.5,NO
867,29,0.31,NO
868,50,0.8481904761904763,NO
869,32,0.39,NO
870,159,1.0,NO
871,23,0.22,NO
872,58,0.63,NO
873,57,0.95,NO
874,66,0.8,NO
875,54,0.7520912698412698,NO
876,59,0.59,NO
877,78,0.8092857142857143,NO
878,186,0.94,YES
879,32,0.39,YES
880,42,0.64,NO
881,40,0.81,NO
882,56,0.81,NO
883,52,0.8180394850247791,NO
884,40,0.81,NO
885,418,0.05,NO
886,108,0.8958333333333333,NO
887,81,0.79,YES
888,66,0.8,NO
889,35,0.95,NO
890,192,0.79,NO
891,44,0.54,NO
892,33,0.9190510992275698,NO
893,456,0.88,NO
894,32,0.39,NO
895,128,0.72,NO
896,95,0.45,NO
897,211,0.04,NO
898,42,0.64,NO
899,91,0.32,NO
900,108,0.8958333333333333,NO
901,95,0.45,NO
902,65,0.8680927405927406,NO
903,338,0.74,NO
904,51,0.78,NO
905,40,0.81,NO
906,27,0.22,NO
907,103,0.86,NO
908,25,0.22,NO
909,37,0.92,NO
910,48,0.8422222222222223,NO
911,60,0.59,NO
912,59,0.59,NO
913,188,0.16,NO
914,29,0.31,NO
915,34,0.89,NO
916,98,0.5625000000000001,NO
917,44,0.54,NO
918,60,0.59,NO
919,41,0.91,NO
