ID,Size,Predicted %,Actual value
0,66,1.1009090977130318E-7,NO
1,107,2.8752031042989575E-5,NO
2,62,2.6615159347387074E-6,NO
3,63,1.0873452232869955E-7,NO
4,58,1.074456532608581E-7,NO
5,208,6.169641043895644E-5,NO
6,42,1.0194759648428014E-7,NO
7,45,1.029268174242376E-7,NO
8,82,1.1796485849381462E-7,NO
9,31,9.934700733215773E-8,NO
10,66,7.762414270961355E-7,NO
11,40,1.0194759648428014E-7,NO
12,109,3.4233304817959545E-5,NO
13,40,1.2644495239121491E-6,NO
14,41,1.2644495239121491E-6,NO
15,71,8.037972044864064E-7,NO
16,36,1.0015903089273258E-7,NO
17,643,0.9999918000632544,NO
18,245,4.025076535471679E-7,NO
19,130,1.524317517585054E-7,NO
20,93,1.2365687834128955E-7,NO
21,36,1.0015903089273258E-7,NO
22,128,9.653208076921929E-5,NO
23,36,1.0015903089273258E-7,NO
24,214,2.087331863823605E-6,YES
25,483,0.0046547507229836565,NO
26,611,0.01550996943872756,NO
27,41,7.474951019966494E-7,NO
28,127,1.2450389173372832E-4,NO
29,54,2.3913056271894072E-5,NO
30,72,1.1301490087985007E-7,NO
31,312,0.030610682704393287,NO
32,35,1.0015903089273258E-7,NO
33,451,0.9999999678043815,NO
34,40,1.0194759648428014E-7,NO
35,223,3.2468595077845113E-7,NO
36,102,1.3017650022977328E-7,NO
37,205,2.5598339426122288E-5,NO
38,116,5.5617009083421216E-5,NO
39,240,0.020077307822860956,NO
40,207,2.7306864836440743E-6,NO
41,66,1.1009090977130318E-7,NO
42,203,5.580027077035012E-5,NO
43,74,1.1458715757722511E-7,NO
44,97,7.717955898221752E-5,NO
45,72,1.1301490087985007E-7,NO
46,75,1.1458715757722511E-7,NO
47,103,1.0246836013914815E-6,NO
48,287,0.023424295373433143,NO
49,539,5.685944720045474E-5,NO
50,164,0.006300761415955337,NO
51,40,1.0194759648428014E-7,NO
52,65,1.1009090977130318E-7,NO
53,147,1.2670291710667637E-6,NO
54,143,4.579485423364163E-4,NO
55,103,2.2581198545605673E-5,NO
56,98,1.257334908814929E-7,NO
57,75,1.1458715757722511E-7,NO
58,87,1.197758102760053E-7,NO
59,40,1.0194759648428014E-7,NO
60,27,9.85881856264236E-8,NO
61,40,1.0194759648428014E-7,NO
62,221,3.3320788320711327E-6,NO
63,102,9.756439609716262E-7,NO
64,32,9.934700733215773E-8,NO
65,245,0.07284390056028853,NO
66,94,1.2365687834128955E-7,NO
67,144,1.1763102964615018E-6,NO
68,102,1.3017650022977328E-7,NO
69,72,1.1301490087985007E-7,NO
70,85,1.197758102760053E-7,NO
71,121,1.4316316841704217E-7,NO
72,318,9.763260149881042E-7,NO
73,19,8.084570098677777E-7,NO
74,272,5.504162525626068E-7,NO
75,32,1.0303381472736532E-6,NO
76,68,1.1151694920980353E-7,NO
77,74,1.1458715757722511E-7,NO
78,193,9.479480151574466E-6,NO
79,28,9.301479074572413E-7,NO
80,43,1.0194759648428014E-7,NO
81,87,1.197758102760053E-7,YES
