ID,Size,Predicted %,Actual value
0,66,0.0,NO
1,107,0.0,NO
2,63,0.0,NO
3,110,0.0,NO
4,75,0.0,NO
5,58,0.0,NO
6,208,0.0,NO
7,42,0.0,NO
8,45,0.0,NO
9,82,0.0,NO
10,31,0.0,NO
11,157,0.0,NO
12,66,0.0,NO
13,40,0.0,NO
14,71,0.0,NO
15,36,0.0,NO
16,594,0.0,NO
17,245,0.0,NO
18,130,0.0,NO
19,40,0.0,NO
20,93,0.0,NO
21,36,0.0,NO
22,123,0.0,NO
23,36,0.0,NO
24,214,0.0,YES
25,420,0.0,NO
26,609,0.0,NO
27,41,0.0,NO
28,33,0.0,NO
29,50,0.0,NO
30,41,0.0,NO
31,72,0.0,NO
32,311,0.0,NO
33,35,0.0,NO
34,448,0.0,NO
35,40,0.0,NO
36,109,0.0,NO
37,115,0.0,NO
38,223,0.0,NO
39,102,0.0,NO
40,221,0.0,NO
41,235,0.0,NO
42,177,0.0,NO
43,66,0.0,NO
44,202,0.0,NO
45,74,0.0,NO
46,96,0.0,NO
47,72,0.0,NO
48,75,0.0,NO
49,89,0.0,NO
50,285,0.0,NO
51,539,0.0,NO
52,167,0.0,NO
53,40,0.0,NO
54,65,0.0,NO
55,139,0.0,NO
56,98,0.0,NO
57,75,0.0,NO
58,87,0.0,NO
59,40,0.0,NO
60,27,0.0,NO
61,40,0.0,NO
62,208,0.0,NO
63,93,0.0,NO
64,32,0.0,NO
65,235,0.0,NO
66,94,0.0,NO
67,144,0.0,NO
68,102,0.0,NO
69,91,0.0,NO
70,72,0.0,NO
71,85,0.0,NO
72,121,0.0,NO
73,318,0.0,NO
74,61,0.0,NO
75,272,0.0,NO
76,68,0.0,NO
77,74,0.0,NO
78,193,0.0,NO
79,43,0.0,NO
80,87,0.0,YES
81,63,0.0,NO
82,28,0.0,NO
83,32,0.0,NO
84,436,0.0,NO
85,136,0.0,NO
86,135,0.0,NO
87,53,0.0,NO
88,59,0.0,NO
89,62,0.0,NO
90,453,0.0,NO
91,66,0.0,NO
92,29,0.0,NO
93,49,0.0,NO
94,50,0.0,NO
95,143,0.0,NO
96,38,0.0,NO
97,194,0.0,NO
98,85,0.0,NO
99,151,0.0,NO
100,54,0.0,NO
101,95,0.0,NO
102,63,0.0,NO
103,46,0.0,NO
104,377,0.0,NO
105,52,0.0,NO
106,287,0.0,NO
107,52,0.0,NO
108,35,0.0,NO
109,30,0.0,NO
110,46,0.0,NO
111,172,0.0,NO
112,140,0.0,NO
113,28,0.0,NO
114,151,0.0,NO
115,75,0.0,NO
116,181,0.0,NO
117,445,0.0,NO
118,114,0.0,NO
119,215,0.0,YES
120,59,0.0,NO
121,101,0.0,NO
122,168,0.0,NO
123,94,0.0,NO
124,69,0.0,NO
125,483,0.0,NO
126,45,0.0,NO
127,72,0.0,NO
128,100,0.0,NO
129,112,0.0,NO
130,264,0.0,NO
131,40,0.0,NO
132,56,0.0,NO
133,46,0.0,NO
134,32,0.0,NO
135,32,0.0,NO
136,53,0.0,NO
137,144,0.0,NO
138,33,0.0,NO
139,353,0.0,NO
140,86,0.0,NO
141,79,0.0,NO
142,112,0.0,NO
143,31,0.0,NO
144,49,0.0,NO
145,49,0.0,NO
146,146,0.0,NO
147,19,0.0,NO
148,156,0.0,NO
149,41,0.0,NO
150,86,0.0,NO
151,152,0.0,NO
152,216,0.0,NO
153,111,0.0,NO
154,110,0.0,NO
155,83,0.0,NO
156,56,0.0,NO
157,40,0.0,NO
158,40,0.0,NO
159,102,0.0,NO
160,100,0.0,NO
161,39,0.0,NO
162,90,0.0,NO
163,40,0.0,NO
164,111,0.0,NO
165,254,0.0,NO
166,69,0.0,NO
167,31,0.0,NO
168,48,0.0,NO
169,39,0.0,NO
170,48,0.0,NO
171,91,0.0,NO
172,191,0.0,NO
173,32,0.0,NO
174,157,0.0,NO
175,40,0.0,NO
176,362,0.0,NO
177,38,0.0,NO
178,56,0.0,NO
179,174,0.0,NO
180,185,0.0,NO
181,28,0.0,NO
182,65,0.0,NO
183,40,0.0,NO
184,215,0.0,NO
185,40,0.0,NO
186,76,0.0,NO
187,283,0.0,NO
188,549,0.0,NO
189,62,0.0,NO
190,113,0.0,NO
191,43,0.0,NO
192,46,0.0,NO
193,40,0.0,NO
194,64,0.0,YES
195,45,0.0,NO
196,19,0.0,NO
197,28,0.0,NO
198,66,0.0,NO
199,32,0.0,NO
200,78,0.0,NO
201,869,0.0,NO
202,216,0.0,NO
203,132,0.0,NO
204,548,0.0,NO
205,32,0.0,NO
206,37,0.0,NO
207,19,0.0,NO
208,53,0.0,NO
209,31,0.0,NO
210,191,0.0,NO
211,37,0.0,NO
212,140,0.0,NO
213,92,0.0,NO
214,31,0.0,NO
215,586,0.0,NO
216,70,0.0,NO
217,107,0.0,NO
218,57,0.0,NO
219,54,0.0,NO
220,40,0.0,NO
221,404,0.0,NO
222,210,0.0,NO
223,356,0.0,NO
224,59,0.0,NO
225,72,0.0,NO
226,268,0.0,NO
227,154,0.0,NO
228,44,0.0,NO
229,305,0.0,NO
230,120,0.0,NO
231,67,0.0,NO
232,33,0.0,NO
233,40,0.0,NO
234,29,0.0,NO
235,69,0.0,NO
236,32,0.0,NO
237,180,0.0,NO
238,323,0.0,NO
239,36,0.0,NO
240,273,0.0,NO
241,357,0.0,NO
242,201,0.0,NO
243,96,0.0,NO
244,90,0.0,NO
245,35,0.0,NO
246,84,0.0,NO
247,68,0.0,NO
248,102,0.0,NO
249,183,0.0,NO
250,244,0.0,NO
251,41,0.0,NO
252,27,0.0,NO
253,49,0.0,NO
254,145,0.0,NO
255,40,0.0,NO
256,195,0.0,NO
257,67,0.0,NO
258,69,0.0,NO
259,66,0.0,NO
260,45,0.0,NO
261,131,0.0,NO
262,461,0.0,NO
263,104,0.0,NO
264,26,0.0,NO
265,72,0.0,NO
266,187,0.0,NO
267,68,0.0,NO
268,101,0.0,NO
269,88,0.0,YES
270,38,0.0,NO
271,134,0.0,NO
272,63,0.0,NO
273,136,0.0,NO
274,34,0.0,NO
275,29,0.0,NO
276,72,0.0,NO
277,59,0.0,NO
278,43,0.0,NO
279,94,0.0,YES
280,50,0.0,NO
281,269,0.0,NO
282,125,0.0,NO
283,334,0.0,NO
284,39,0.0,NO
285,144,0.0,NO
286,856,0.0,NO
287,170,0.0,NO
288,69,0.0,NO
289,34,0.0,NO
290,72,0.0,NO
291,77,0.0,NO
292,33,0.0,NO
293,57,0.0,NO
294,64,0.0,NO
295,37,0.0,NO
296,26,0.0,NO
297,112,0.0,NO
298,755,0.0,NO
299,57,0.0,NO
300,181,0.0,NO
301,92,0.0,NO
302,527,0.0,NO
303,175,0.0,NO
304,94,0.0,NO
305,98,0.0,NO
306,111,0.0,NO
307,306,0.0,NO
308,49,0.0,NO
309,57,0.0,NO
310,565,0.0,NO
311,63,0.0,NO
312,213,0.0,NO
313,45,0.0,NO
314,221,0.0,NO
315,121,0.0,NO
316,67,0.0,NO
317,657,0.0,NO
318,28,0.0,NO
319,47,0.0,NO
320,31,0.0,NO
321,401,0.0,NO
322,71,0.0,NO
323,39,0.0,NO
324,82,0.0,NO
325,38,0.0,NO
326,705,0.0,NO
327,40,0.0,NO
328,91,0.0,NO
329,60,0.0,NO
330,107,0.0,NO
331,72,0.0,NO
332,122,0.0,NO
333,224,0.0,NO
334,51,0.0,NO
335,27,0.0,NO
336,169,0.0,NO
337,30,0.0,NO
338,47,0.0,NO
339,32,0.0,NO
340,73,0.0,NO
341,31,0.0,NO
342,44,0.0,NO
343,214,0.0,NO
344,41,0.0,NO
345,115,0.0,NO
346,244,0.0,NO
347,149,0.0,NO
348,153,0.0,NO
349,90,0.0,NO
350,93,0.0,NO
351,43,0.0,NO
352,42,0.0,NO
353,78,0.0,NO
354,82,0.0,NO
355,139,0.0,NO
356,48,0.0,NO
357,174,0.0,NO
358,155,0.0,NO
359,71,0.0,NO
360,276,0.0,NO
361,42,0.0,NO
362,90,0.0,NO
363,36,0.0,NO
364,139,0.0,YES
365,104,0.0,NO
366,84,0.0,NO
367,48,0.0,NO
368,89,0.0,NO
369,34,0.0,NO
370,65,0.0,NO
371,32,0.0,NO
372,75,0.0,NO
373,34,0.0,NO
374,35,0.0,NO
375,19,0.0,NO
376,34,0.0,NO
377,138,0.0,NO
378,168,0.0,NO
379,119,0.0,NO
380,205,0.0,NO
381,183,0.0,NO
382,19,0.0,NO
383,34,0.0,NO
384,143,0.0,NO
385,62,0.0,NO
386,80,0.0,NO
387,176,0.0,NO
388,75,0.0,NO
389,32,0.0,NO
390,70,0.0,NO
391,53,0.0,NO
392,184,0.0,NO
393,70,0.0,NO
394,226,0.0,NO
395,71,0.0,NO
396,280,0.0,NO
397,198,0.0,NO
398,86,0.0,NO
399,263,0.0,NO
400,40,0.0,NO
401,215,0.0,NO
402,40,0.0,NO
403,143,0.0,NO
404,235,0.0,NO
405,320,0.0,NO
406,258,0.0,NO
407,207,0.0,NO
408,146,0.0,NO
409,110,0.0,NO
410,26,0.0,NO
411,79,0.0,YES
412,135,0.0,NO
413,31,0.0,NO
414,506,0.0,NO
415,165,0.0,NO
416,399,0.0,NO
417,40,0.0,NO
418,40,0.0,NO
419,232,0.0,NO
420,106,0.0,NO
421,116,0.0,NO
422,51,0.0,YES
423,104,0.0,NO
424,133,0.0,NO
425,133,0.0,NO
426,705,0.0,NO
427,34,0.0,NO
428,528,0.0,NO
429,198,0.0,NO
430,50,0.0,NO
431,178,0.0,NO
432,67,0.0,NO
433,61,0.0,NO
434,793,0.0,NO
435,36,0.0,NO
436,45,0.0,NO
437,69,0.0,NO
438,115,0.0,NO
439,93,0.0,NO
440,183,0.0,NO
441,247,0.0,NO
442,66,0.0,NO
443,164,0.0,NO
444,134,0.0,NO
445,28,0.0,NO
446,144,0.0,NO
447,32,0.0,NO
448,71,0.0,NO
449,333,0.0,NO
450,88,0.0,NO
451,141,0.0,NO
452,98,0.0,NO
453,200,0.0,NO
454,179,0.0,NO
455,28,0.0,NO
456,524,0.0,NO
457,310,0.0,NO
458,233,0.0,NO
459,49,0.0,NO
460,42,0.0,NO
461,42,0.0,NO
462,99,0.0,NO
463,85,0.0,NO
464,57,0.0,NO
465,251,0.0,NO
466,63,0.0,NO
467,72,0.0,NO
468,41,0.0,NO
469,75,0.0,NO
470,101,0.0,NO
471,31,0.0,NO
472,138,0.0,NO
473,165,0.0,NO
474,28,0.0,NO
475,40,0.0,NO
476,112,0.0,NO
477,77,0.0,NO
478,107,0.0,NO
479,37,0.0,NO
480,55,0.0,NO
481,286,0.0,NO
482,524,0.0,NO
483,158,0.0,NO
484,45,0.0,NO
485,40,0.0,NO
486,64,0.0,NO
487,190,0.0,NO
488,43,0.0,NO
489,96,0.0,NO
490,96,0.0,NO
