ID,Size,Predicted %,Actual value
0,210,0.016,NO
1,66,0.02,NO
2,117,0.0,NO
3,45,0.0,NO
4,41,0.0,NO
5,53,0.09440764438519854,NO
6,34,0.0,NO
7,130,0.4774999999999999,NO
8,26,0.0,NO
9,127,0.15,YES
10,315,0.18,NO
11,220,0.12,NO
12,172,0.54,NO
13,89,0.14,NO
14,39,0.0,NO
15,37,0.0,NO
16,33,0.01,NO
17,36,0.0,NO
18,62,0.0,NO
19,49,0.0,NO
20,166,0.08,NO
21,79,0.11,NO
22,58,0.042,NO
23,31,0.0,NO
24,47,0.17452561327561328,NO
25,34,0.01,NO
26,35,0.0,NO
27,89,0.42922727272727274,NO
28,89,0.21683838383838383,NO
29,90,0.1,YES
30,33,0.01,NO
31,70,0.0525,NO
32,46,0.0,NO
33,125,0.06,YES
34,90,0.0,NO
35,70,0.0425,NO
36,155,0.4621666666666668,NO
37,89,0.21683838383838383,NO
38,97,0.013333333333333334,NO
39,30,0.0,NO
40,32,0.0,NO
41,46,0.00542857142857143,NO
42,155,0.15,NO
43,47,0.17452561327561328,NO
44,193,0.01,NO
45,113,0.09,NO
46,122,0.006666666666666665,NO
47,62,0.05,NO
48,32,0.0,NO
49,114,0.08333333333333333,NO
50,305,0.17,NO
51,44,0.02,NO
52,152,0.23,NO
53,59,0.0,NO
54,101,0.06480927405927409,NO
55,461,0.14,NO
56,42,0.0,NO
57,97,0.06666666666666667,NO
58,40,0.0,NO
59,85,0.0,NO
60,67,0.0025,NO
61,51,0.0,NO
62,46,0.00542857142857143,NO
63,43,0.0,NO
64,227,0.34,NO
65,23,0.0,NO
66,231,0.12,NO
67,103,0.0,NO
68,35,0.01,NO
69,108,0.085,NO
70,44,0.0,NO
71,32,0.0,NO
72,101,0.06480927405927409,NO
73,108,0.0,NO
74,126,0.0,NO
75,35,0.0,NO
76,42,0.0,NO
77,102,0.03,NO
78,65,0.01,NO
79,95,0.0,NO
80,108,0.08,NO
81,180,0.24,NO
82,60,0.0,NO
83,107,0.0,NO
84,110,0.1,NO
85,66,0.0016666666666666666,NO
86,35,0.0,NO
87,46,0.00542857142857143,NO
88,41,0.040159795857928546,NO
89,83,0.0,NO
90,25,0.0,NO
91,59,0.0,NO
92,77,0.0,NO
93,217,0.07,NO
94,29,0.0,NO
95,27,0.0,NO
96,92,0.028999999999999998,NO
97,729,0.36,NO
98,43,0.0,NO
99,26,0.0,NO
100,45,0.0,NO
101,83,0.07,NO
102,69,0.0,NO
103,49,0.0,NO
104,44,0.02,YES
105,39,0.13597799422799425,NO
106,84,0.11,NO
107,103,0.06,NO
108,53,0.01,NO
109,28,0.0,NO
110,103,0.0,NO
111,160,0.86,NO
112,104,0.0,NO
113,31,0.0,NO
114,45,0.0,NO
115,37,0.0,NO
116,49,0.0,NO
117,105,0.07,NO
118,66,0.0016666666666666666,NO
119,92,0.2,NO
120,25,0.0,NO
121,257,0.27,NO
122,78,0.17,NO
123,479,0.11,NO
124,104,0.09,NO
125,31,0.0,NO
126,189,0.08,NO
127,72,0.0,NO
128,80,0.09,NO
129,138,0.645,NO
130,231,0.13,NO
131,78,0.06,NO
132,30,0.0,NO
133,32,0.0,NO
134,97,0.06666666666666667,NO
135,188,0.0,YES
136,174,0.05,NO
137,131,0.0,NO
138,28,0.0,NO
139,331,0.04,NO
140,83,0.0,NO
141,43,0.0,NO
142,83,0.0,NO
143,62,0.0,NO
144,23,0.0,NO
145,105,0.005833333333333333,NO
146,184,0.013333333333333332,NO
147,140,0.67,NO
148,200,0.07,NO
149,148,0.34,NO
150,93,0.52,NO
151,55,0.0,NO
152,255,0.05,YES
153,262,0.14483333333333331,NO
154,66,0.26,NO
155,87,0.25686507936507935,NO
156,69,0.0,NO
157,135,0.302047619047619,NO
158,57,0.2457261904761905,NO
