ID,Size,Predicted %,Actual value
0,58,0.8,NO
1,125,0.0,NO
2,78,0.4857442279942279,NO
3,59,0.31,NO
4,129,0.185,NO
5,79,0.0735238095238095,NO
6,53,0.0,NO
7,225,0.7507142857142857,NO
8,84,0.0,NO
9,26,0.0,NO
10,65,0.0,NO
11,75,0.0,NO
12,96,0.0,NO
13,41,0.0,NO
14,40,0.0,NO
15,69,0.0,NO
16,37,0.0,NO
17,643,0.0,NO
18,94,0.0,NO
19,209,0.43,NO
20,188,0.0,NO
21,143,0.0,NO
22,425,0.08,NO
23,221,0.09,NO
24,84,0.0,NO
25,176,0.0,NO
26,37,0.0,NO
27,89,0.15,NO
28,131,0.0,NO
29,37,0.0,NO
30,207,0.1,NO
31,489,0.0,YES
32,49,0.0,NO
33,107,0.0,NO
34,42,0.0,NO
35,61,0.0,NO
36,127,0.02,NO
37,122,0.19,YES
38,54,0.0025,NO
39,42,0.0,NO
40,39,0.02,NO
41,75,0.0,NO
42,60,0.1,NO
43,283,0.115,NO
44,432,0.11,NO
45,36,0.0,NO
46,42,0.0,NO
47,125,0.17,NO
48,300,0.15,NO
49,43,0.03,NO
50,185,0.08,NO
51,225,0.16,NO
52,80,0.06,NO
53,170,0.0,NO
54,90,0.0,NO
55,66,0.33153391053391046,NO
56,75,0.0,NO
57,204,0.06,NO
58,74,0.0,NO
59,43,0.0,NO
60,225,0.7507142857142857,NO
61,99,0.0,NO
62,120,0.12,NO
63,74,0.0,NO
64,73,0.07,NO
65,97,0.0,NO
66,271,0.05,NO
67,130,0.12,NO
68,115,0.08,NO
69,152,0.0,NO
70,185,0.0,NO
71,101,0.64,NO
72,94,0.0,NO
73,40,0.0,NO
74,225,0.7507142857142857,NO
75,103,0.02,NO
76,32,0.0,NO
77,228,0.38,NO
78,66,0.15,NO
79,170,0.16,NO
80,176,0.0,NO
81,102,0.07925729442970822,NO
82,202,0.12,NO
83,74,0.0,NO
84,89,0.0,NO
85,143,0.0,NO
86,319,0.01,NO
87,19,0.0,NO
88,35,0.0,NO
89,32,0.0,NO
90,280,0.1,NO
91,69,0.0,NO
92,75,0.0,NO
93,173,0.02,NO
94,28,0.0,NO
95,195,0.12,NO
96,86,0.0,NO
97,44,0.0,NO
98,101,0.07,NO
99,48,0.036000000000000004,NO
100,28,0.0,NO
101,305,0.11,NO
102,31,0.0,NO
103,32,0.0,NO
104,217,0.18,NO
105,423,0.09,NO
106,149,0.0,NO
107,102,0.12,NO
108,162,0.0,NO
