ID,Size,Predicted %,Actual value
0,58,0.93,NO
1,125,0.04,NO
2,78,0.9625,NO
3,59,0.77,NO
4,129,0.19,NO
5,79,0.86,NO
6,53,0.81,NO
7,225,0.925,NO
8,84,0.75,NO
9,26,0.04,NO
10,65,0.63,NO
11,75,0.04,NO
12,96,0.77,NO
13,41,0.35,NO
14,40,0.35,NO
15,69,0.68,NO
16,37,0.26,NO
17,643,0.79,NO
18,94,0.8255,NO
19,209,0.86,NO
20,188,0.95,NO
21,143,0.34,NO
22,425,0.88,NO
23,221,0.91,NO
24,84,0.75,NO
25,176,0.92,NO
26,37,0.26,NO
27,89,0.17,NO
28,131,0.33,NO
29,37,0.26,NO
30,207,0.03,NO
31,489,0.69,YES
32,49,0.76,NO
33,107,0.88,NO
34,42,0.37,NO
35,61,0.68,NO
36,127,0.06,NO
37,122,0.17,YES
38,54,0.84,NO
39,42,0.37,NO
40,39,0.07,NO
41,75,0.75,NO
42,60,0.11,NO
43,283,0.86,NO
44,432,0.14,NO
45,36,0.26,NO
46,42,0.37,NO
47,125,0.15,NO
48,300,0.78,NO
49,43,0.06,NO
50,185,0.15,NO
51,225,0.24,NO
52,80,0.86,NO
53,170,0.56,NO
54,90,0.5673333333333334,NO
55,66,0.7586428571428572,NO
56,75,0.75,NO
57,204,0.79,NO
58,74,0.72,NO
59,43,0.49,NO
60,225,0.925,NO
61,99,0.73,NO
62,120,0.14,NO
63,74,0.72,NO
64,73,0.09,NO
65,97,0.75,NO
66,271,0.44,NO
67,130,0.43,NO
68,115,0.18,NO
69,152,0.36,NO
70,185,0.88,NO
71,101,0.98,NO
72,94,0.8255,NO
73,40,0.35,NO
74,225,0.925,NO
75,103,0.05,NO
76,32,0.06,NO
77,228,0.23,NO
78,66,0.21,NO
79,170,0.14,NO
80,176,0.92,NO
81,102,0.86,NO
82,202,0.14,NO
83,74,0.72,NO
84,89,0.4866666666666667,NO
85,143,0.34,NO
86,319,0.59,NO
87,19,0.04,NO
88,35,0.26,NO
89,32,0.06,NO
90,280,0.83,NO
91,69,0.68,NO
92,75,0.75,NO
93,173,0.03,NO
94,28,0.04,NO
95,195,0.15,NO
96,86,0.65,NO
97,44,0.53,NO
98,101,0.12,NO
99,48,0.07,NO
100,28,0.04,NO
101,305,0.22,NO
102,31,0.04,NO
103,32,0.06,NO
104,217,0.26,NO
105,423,0.88,NO
106,149,0.3633333333333333,NO
