ID,Size,Predicted %,Actual value
0,210,0.0,NO
1,143,0.0,NO
2,40,0.0,NO
3,229,0.0,NO
4,48,0.0,NO
5,76,0.0,NO
6,41,0.0,NO
7,34,0.0,NO
8,130,0.0,NO
9,26,0.0,NO
10,119,0.0,YES
11,335,1.0,NO
12,215,0.0,NO
13,99,1.0,NO
14,63,0.0,NO
15,63,0.0,NO
16,42,0.0,NO
17,33,0.0,NO
18,30,0.0,NO
19,65,0.0,NO
20,61,0.0,NO
21,49,0.0,NO
22,64,0.0,NO
23,25,0.0,NO
24,32,0.0,NO
25,166,0.0,NO
26,79,1.0,NO
27,31,0.0,NO
28,47,0.0,NO
29,35,0.0,NO
30,63,0.0,NO
31,67,0.0,NO
32,123,0.0,NO
33,77,0.0,NO
34,45,0.0,NO
35,70,0.0,NO
36,50,0.0,NO
37,153,0.0,YES
38,87,0.0,NO
39,99,0.0,YES
40,90,0.0,NO
41,70,0.0,NO
42,218,0.0,NO
43,155,0.0,NO
44,89,0.0,NO
45,93,0.0,NO
46,32,0.0,NO
47,159,0.0,NO
48,23,0.0,NO
49,60,0.0,NO
50,193,0.0,NO
51,167,1.0,NO
52,123,0.0,NO
53,50,0.0,NO
54,57,0.0,NO
55,32,0.0,NO
56,96,0.0,NO
57,66,0.0,NO
58,51,0.0,NO
59,59,0.0,NO
60,309,0.0,NO
61,77,0.0,NO
62,425,1.0,YES
63,44,0.0,NO
64,62,0.0,NO
65,32,0.0,YES
66,42,0.0,NO
67,40,0.0,NO
68,53,0.0,NO
69,76,0.0,NO
70,52,1.0,NO
71,100,0.0,NO
72,57,0.0,NO
73,40,0.0,NO
74,23,0.0,NO
75,361,0.0,NO
76,108,0.0,NO
77,143,0.0,YES
78,67,0.0,NO
79,35,0.0,NO
80,216,0.0,NO
81,128,0.0,NO
82,44,0.0,NO
83,375,0.0,NO
84,32,0.0,NO
85,108,0.0,NO
86,126,0.0,NO
87,42,0.0,NO
88,102,0.0,NO
89,93,0.0,NO
90,30,0.0,NO
91,65,0.0,NO
92,95,0.0,NO
93,94,0.0,NO
94,201,0.0,NO
95,65,0.0,YES
96,107,0.0,NO
97,79,1.0,NO
98,51,0.0,NO
99,47,0.0,NO
100,103,0.0,NO
101,55,0.0,NO
102,27,0.0,NO
103,83,0.0,NO
104,100,0.0,YES
105,25,0.0,NO
106,37,0.0,NO
107,60,0.0,NO
108,59,0.0,NO
109,30,0.0,NO
110,72,0.0,NO
111,191,0.0,NO
112,29,0.0,NO
113,797,0.0,NO
114,43,0.0,NO
115,26,0.0,NO
116,61,0.0,NO
117,121,0.0,NO
118,69,0.0,NO
119,47,0.0,NO
120,52,0.0,NO
121,49,0.0,NO
122,91,0.0,NO
123,53,0.0,NO
124,47,0.0,YES
125,39,0.0,NO
126,103,0.0,NO
127,53,0.0,NO
128,28,0.0,NO
129,77,0.0,NO
130,133,0.0,NO
131,228,0.0,NO
132,207,0.0,NO
133,105,0.0,NO
134,114,0.0,NO
135,48,0.0,YES
136,46,0.0,NO
137,53,0.0,NO
138,110,0.0,NO
139,66,0.0,NO
140,107,0.0,NO
141,66,0.0,NO
142,249,0.0,NO
143,49,0.0,NO
