ID,Size,Predicted %,Actual value
0,210,0.52,NO
1,143,0.56,NO
2,66,0.64,NO
3,53,0.08,NO
4,63,0.04,NO
5,41,0.05,NO
6,53,0.52,NO
7,34,0.04,NO
8,130,0.4475,NO
9,26,0.02,NO
10,127,0.24,YES
11,335,0.3,NO
12,220,0.4,NO
13,172,0.59,NO
14,98,0.24,NO
15,63,0.21,NO
16,39,0.04,NO
17,42,0.03,NO
18,33,0.04,NO
19,36,0.0,NO
20,65,0.13,NO
21,61,0.11,NO
22,49,0.03,NO
23,64,0.03,NO
24,32,0.01,NO
25,166,0.44,NO
26,79,0.88,NO
27,58,0.7,NO
28,31,0.02,NO
29,47,0.46,NO
30,35,0.04,NO
31,61,0.06,NO
32,67,0.38,NO
33,88,0.28,NO
34,77,0.67,NO
35,41,0.09,NO
36,70,0.59,NO
37,50,0.1,NO
38,153,0.63,YES
39,73,0.83,YES
40,90,0.32,NO
41,58,0.59,NO
42,70,0.01,NO
43,212,0.38,NO
44,155,0.37,NO
45,89,0.07,NO
46,92,0.38,NO
47,32,0.02,NO
48,46,0.22,NO
49,155,0.18,NO
50,23,0.02,NO
51,47,0.46,NO
52,60,0.19,NO
53,193,0.82,NO
54,113,0.262,NO
55,122,0.23,NO
56,50,0.18,NO
57,62,0.01,NO
58,57,0.02,NO
59,32,0.02,NO
60,96,0.31,NO
61,66,0.52,NO
62,50,0.03,NO
63,315,0.07,NO
64,77,0.11,NO
65,44,0.13,NO
66,62,0.38,NO
67,32,0.01,YES
68,101,0.76,NO
69,461,0.39,NO
70,42,0.1,NO
71,97,0.4,NO
72,40,0.05,NO
73,85,0.6,NO
74,76,0.09,NO
75,51,0.98,NO
76,100,0.62,NO
77,57,0.02,NO
78,43,0.12,NO
79,227,0.49,NO
80,40,0.0,NO
81,23,0.02,NO
82,231,0.72,NO
83,108,0.42,NO
84,143,0.39,YES
85,35,0.04,NO
86,216,0.11,NO
87,120,0.1,NO
88,44,0.02,NO
89,263,0.38,NO
90,32,0.02,NO
91,101,0.76,NO
92,108,0.56,NO
93,126,0.24,NO
94,42,0.1,NO
95,102,0.62,NO
96,85,0.1,NO
97,65,0.62,NO
98,95,0.17,NO
99,108,0.56,NO
100,178,0.82,YES
101,65,0.01,NO
102,107,0.07,NO
103,66,0.64,NO
104,79,0.08,NO
105,51,0.18,NO
106,47,0.16,NO
107,67,0.03,NO
108,55,0.12,NO
109,83,0.81,NO
110,25,0.02,NO
111,60,0.12,NO
112,59,0.05,NO
113,30,0.0,NO
114,72,0.04,NO
115,191,0.72,NO
116,29,0.02,NO
117,27,0.02,NO
118,92,0.41,NO
119,797,0.63,NO
120,43,0.12,NO
