ID,Size,Predicted %,Actual value
0,58,0.61,NO
1,125,0.17,YES
2,78,0.53,NO
3,59,0.45,NO
4,134,0.15,YES
5,55,0.56,NO
6,81,0.01,NO
7,96,0.93,NO
8,30,0.49,NO
9,226,0.84,YES
10,69,0.09,NO
11,26,0.0,NO
12,75,0.99,NO
13,47,0.05,NO
14,108,0.3,NO
15,41,0.0,NO
16,41,0.1,NO
17,69,0.09,NO
18,30,0.13,NO
19,640,0.08,YES
20,171,0.19,NO
21,94,0.42,NO
22,28,0.26,NO
23,296,0.59,NO
24,434,0.85,NO
25,170,0.19,NO
26,101,0.37,YES
27,37,0.0,NO
28,89,0.22375,NO
29,131,0.43,NO
30,37,0.0,NO
31,217,0.41,YES
32,603,0.56,NO
33,49,0.0,NO
34,107,0.3,NO
35,32,0.1225,NO
36,47,0.05,NO
37,42,0.0,NO
38,61,0.41238095238095246,NO
39,127,0.44,NO
40,148,0.22,YES
41,42,0.0,NO
42,39,0.0,NO
43,75,0.99,NO
44,60,0.4,NO
45,282,0.21,NO
46,433,0.43,YES
47,36,0.0,NO
48,42,0.0,NO
49,124,0.06,NO
50,279,0.2,NO
51,43,0.17,NO
52,48,0.0365,NO
53,130,0.13,NO
54,191,0.46,NO
55,70,0.08,NO
56,92,0.87,NO
57,51,0.09666666666666666,NO
58,97,0.4,NO
59,204,0.83,NO
60,74,0.31,NO
61,43,0.0,NO
62,184,0.87,YES
63,97,0.06,NO
64,94,0.04,NO
65,74,0.31,NO
66,73,0.13,NO
67,103,0.21,NO
68,269,0.56,NO
69,140,0.44,YES
70,103,0.11,NO
71,151,0.06,NO
72,180,0.22,NO
73,112,0.62,NO
74,40,0.0,NO
75,108,0.36,NO
76,262,0.13,NO
77,103,0.18,NO
78,32,0.0,NO
79,246,0.5773333333333334,NO
80,154,0.46,NO
81,172,0.66,NO
82,95,0.21,NO
83,191,0.98,NO
84,76,0.02,NO
85,89,0.22375,YES
86,191,0.98,NO
87,75,0.3908333333333333,NO
88,19,0.0,NO
89,35,0.0,NO
