ID,Size,Predicted %,Actual value
0,66,6.722237160527024E-5,YES
1,107,6.722237160527024E-5,NO
2,63,6.722237160527024E-5,NO
3,64,6.722237160527024E-5,NO
4,93,4.0335592126492416E-5,YES
5,58,6.722237160527024E-5,NO
6,209,1.0082677959265982E-4,YES
7,82,6.722237160527024E-5,NO
8,32,2.0161290322580648E-4,NO
9,67,5.041847332862761E-5,NO
10,41,2.0161290322580648E-4,NO
11,109,1.0082677959265982E-4,NO
12,41,2.0161290322580648E-4,NO
13,41,3.361344537815126E-5,YES
14,73,2.0161290322580648E-4,NO
15,37,2.0161290322580648E-4,NO
16,642,5.041847332862761E-5,YES
17,245,2.0161290322580648E-4,NO
18,185,2.0161290322580648E-4,NO
19,151,2.0161290322580648E-4,YES
20,369,5.041847332862761E-5,NO
21,200,6.722237160527024E-5,YES
22,60,6.722237160527024E-5,NO
23,167,6.722237160527024E-5,NO
24,37,2.0161290322580648E-4,NO
25,86,1.0082677959265982E-4,NO
26,129,2.0161290322580648E-4,NO
27,37,2.0161290322580648E-4,NO
28,215,2.0161290322580648E-4,YES
29,489,6.722237160527024E-5,NO
30,54,2.0161290322580648E-4,NO
31,87,2.0161290322580648E-4,YES
32,42,1.0082677959265982E-4,NO
33,127,2.0161290322580648E-4,NO
34,54,1.0082677959265982E-4,YES
35,34,6.722237160527024E-5,NO
36,71,2.0161290322580648E-4,NO
37,247,5.041847332862761E-5,NO
38,313,2.0161290322580648E-4,YES
39,35,6.722237160527024E-5,NO
40,462,6.722237160527024E-5,NO
41,42,1.0082677959265982E-4,NO
42,124,2.0161290322580648E-4,NO
43,43,2.0161290322580648E-4,NO
44,171,2.0161290322580648E-4,NO
45,225,2.0161290322580648E-4,YES
46,207,2.0161290322580648E-4,NO
47,71,1.0082677959265982E-4,NO
48,66,6.722237160527024E-5,NO
49,76,3.361344537815126E-5,NO
50,204,2.0161290322580648E-4,NO
51,75,2.0161290322580648E-4,NO
52,30,1.0082677959265982E-4,NO
53,99,2.0161290322580648E-4,NO
54,112,6.722237160527024E-5,NO
55,71,2.0161290322580648E-4,NO
56,73,2.0161290322580648E-4,NO
57,104,2.0161290322580648E-4,YES
58,288,2.0161290322580648E-4,YES
59,557,2.0161290322580648E-4,YES
60,148,6.722237160527024E-5,NO
61,107,5.041847332862761E-5,NO
62,152,2.0161290322580648E-4,NO
63,144,6.722237160527024E-5,NO
64,101,4.0335592126492416E-5,YES
65,103,2.0161290322580648E-4,YES
66,40,5.171593471380401E-6,NO
67,121,4.0335592126492416E-5,NO
68,225,1.0082677959265982E-4,NO
69,103,2.0161290322580648E-4,NO
70,32,8.769160615945842E-6,NO
71,246,2.0161290322580648E-4,NO
72,151,2.0161290322580648E-4,NO
