ID,Size,Predicted %,Actual value
0,58,8.899964400142401E-5,NO
1,126,1.779676098949991E-4,NO
2,66,2.9670068834559697E-5,NO
3,65,1.779676098949991E-4,NO
4,129,8.899964400142401E-5,YES
5,78,4.4503782821539834E-5,NO
6,53,1.6184110440369648E-5,NO
7,226,8.899964400142401E-5,YES
8,84,3.5603660056253786E-5,NO
9,26,3.5603660056253786E-5,NO
10,67,2.9670068834559697E-5,NO
11,75,1.9780437147660966E-5,NO
12,41,7.121137672954632E-6,NO
13,109,8.899964400142401E-5,NO
14,41,7.121137672954632E-6,NO
15,40,2.5431703161160704E-5,NO
16,75,1.779676098949991E-4,NO
17,37,1.7802463860998366E-5,NO
18,646,1.779676098949991E-4,NO
19,208,1.779676098949991E-4,NO
20,187,1.779676098949991E-4,NO
21,147,8.899964400142401E-5,NO
22,365,8.899964400142401E-5,YES
23,221,5.9336616626119986E-5,NO
24,84,3.5603660056253786E-5,NO
25,176,8.899964400142401E-5,NO
26,37,1.7802463860998366E-5,NO
27,89,4.4503782821539834E-5,NO
28,135,4.4503782821539834E-5,NO
29,37,1.7802463860998366E-5,NO
30,215,5.9336616626119986E-5,YES
31,489,1.779676098949991E-4,NO
32,54,2.9670068834559697E-5,NO
33,86,3.5603660056253786E-5,NO
34,42,2.2252881748186394E-5,NO
35,61,5.9336616626119986E-5,NO
36,127,1.779676098949991E-4,NO
37,121,5.9336616626119986E-5,YES
38,54,2.9670068834559697E-5,NO
39,42,2.2252881748186394E-5,NO
40,39,2.5431703161160704E-5,NO
41,75,1.9780437147660966E-5,NO
42,265,1.779676098949991E-4,NO
43,301,1.779676098949991E-4,NO
44,426,1.779676098949991E-4,YES
45,36,5.9336616626119986E-5,NO
46,42,2.2252881748186394E-5,NO
47,125,1.779676098949991E-4,NO
48,300,1.779676098949991E-4,NO
49,43,2.5431703161160704E-5,NO
50,185,8.899964400142401E-5,NO
51,232,1.779676098949991E-4,NO
52,75,1.9780437147660966E-5,NO
53,203,1.779676098949991E-4,NO
54,90,3.5603660056253786E-5,NO
55,66,2.9670068834559697E-5,NO
56,75,1.9780437147660966E-5,NO
57,204,1.779676098949991E-4,NO
58,74,5.9336616626119986E-5,NO
59,43,2.5431703161160704E-5,NO
60,180,5.9336616626119986E-5,YES
61,99,5.9336616626119986E-5,NO
62,120,1.779676098949991E-4,NO
63,73,2.2252881748186394E-5,NO
64,73,2.2252881748186394E-5,NO
65,103,5.9336616626119986E-5,YES
66,287,1.779676098949991E-4,NO
67,130,5.9336616626119986E-5,YES
68,115,1.779676098949991E-4,NO
69,152,1.779676098949991E-4,NO
70,144,1.779676098949991E-4,NO
71,101,8.899964400142401E-5,NO
72,102,2.2252881748186394E-5,NO
73,40,2.5431703161160704E-5,NO
74,225,1.779676098949991E-4,NO
75,103,5.9336616626119986E-5,NO
76,32,1.9780437147660966E-5,NO
77,245,1.779676098949991E-4,NO
78,84,3.5603660056253786E-5,NO
79,170,5.9336616626119986E-5,NO
80,165,8.899964400142401E-5,NO
81,102,2.2252881748186394E-5,NO
